COUNTRY,YEAR,IndicatorCode,NumericValue
AUT,2017,GDO_q2x5_7,
GBR,2017,GDO_q2x5_7,
GRD,2017,GDO_q2x5_7,
EST,2017,GDO_q2x5_7,
IRN,2017,GDO_q2x5_7,
DNK,2017,GDO_q2x5_7,
MAR,2017,GDO_q2x5_7,
TGO,2017,GDO_q2x5_7,
CHL,2017,GDO_q2x5_7,
MDV,2017,GDO_q2x5_7,
SGP,2017,GDO_q2x5_7,
TUN,2017,GDO_q2x5_7,
SWZ,2017,GDO_q2x5_7,
BRA,2017,GDO_q2x5_7,
KOR,2017,GDO_q2x5_7,
ISR,2017,GDO_q2x5_7,
MYS,2017,GDO_q2x5_7,
AUT,2017,GDO_q5x1x1_8,
TUN,2017,GDO_q5x1x1_8,
MYS,2017,GDO_q5x1x1_8,
BRN,2017,GDO_q5x1x1_8,
DEU,2017,GDO_q5x1x1_8,
MMR,2017,GDO_q5x1x1_8,
OMN,2017,GDO_q5x1x1_8,
CYP,2017,GDO_q5x1x1_8,
BLZ,2017,GDO_q5x1x1_8,
ZAF,2017,GDO_q5x1x1_8,
CAN,2017,GDO_q5x1x1_8,
CZE,2017,GDO_q5x1x1_8,
SGP,2017,GDO_q5x1x1_8,
DOM,2017,GDO_q5x1x1_8,
GBR,2017,GDO_q5x1x1_8,
JOR,2017,GDO_q5x1x1_8,
IRL,2017,GDO_q5x1x1_8,
NLD,2017,GDO_q5x1x1_8,
TUR,2017,GDO_q5x1x1_8,
TTO,2017,GDO_q5x1x1_8,
COK,2017,GDO_q5x1x1_8,
FJI,2017,GDO_q5x1x1_8,
FRA,2017,GDO_q5x1x1_8,
NOR,2017,GDO_q5x1x1_8,
FIN,2017,GDO_q5x1x1_8,
QAT,2017,GDO_q5x1x1_8,
GRD,2017,GDO_q5x1x1_8,
PAK,2017,GDO_q5x1x1_8,
SWE,2017,GDO_q5x1x1_8,
EST,2017,GDO_q5x1x1_8,
LBN,2017,GDO_q5x1x1_8,
TGO,2017,GDO_q5x1x1_8,
LCA,2017,GDO_q5x1x1_8,
KOR,2017,GDO_q5x1x1_8,
MUS,2017,GDO_q5x1x1_8,
CHE,2017,GDO_q5x1x1_8,
SWZ,2017,GDO_q5x1x1_8,
AUS,2017,GDO_q5x1x1_8,
SVN,2017,GDO_q5x1x1_8,
IRN,2017,GDO_q5x1x1_8,
USA,2017,GDO_q5x1x1_8,
LTU,2017,GDO_q5x1x1_8,
CHN,2017,GDO_q5x1x1_8,
CHL,2017,GDO_q5x1x1_8,
DNK,2017,GDO_q5x1x1_8,
GUY,2017,GDO_q5x1x1_8,
VNM,2017,GDO_q5x1x1_8,
POL,2017,GDO_q5x1x1_8,
BEL,2017,GDO_q5x1x1_8,
MDV,2017,GDO_q5x1x1_8,
MAR,2017,GDO_q5x1x1_8,
BRA,2017,GDO_q5x1x1_8,
ISR,2017,GDO_q5x1x1_8,
BGD,2017,GDO_q5x1x1_8,
IND,2017,GDO_q5x1x1_8,
MLT,2017,GDO_q5x1x1_8,
GRC,2017,GDO_q5x1x1_8,
HUN,2017,GDO_q5x1x1_8,
ITA,2017,GDO_q5x1x1_8,
THA,2017,GDO_q5x1x1_8,
JPN,2017,GDO_q5x1x1_8,
FJI,2017,GDO_q8x4_1,
TTO,2017,GDO_q8x4_1,
PAK,2017,GDO_q8x4_1,
SGP,2017,GDO_q8x4_1,
CHN,2017,GDO_q8x4_1,
NOR,2017,GDO_q8x4_1,
MLT,2017,GDO_q8x4_1,
GUY,2017,GDO_q8x4_1,
SWZ,2017,GDO_q8x4_1,
CHE,2017,GDO_q8x4_1,
CYP,2017,GDO_q8x4_1,
EST,2017,GDO_q8x4_1,
MMR,2017,GDO_q8x4_1,
TUN,2017,GDO_q8x4_1,
DEU,2017,GDO_q8x4_1,
HUN,2017,GDO_q8x4_1,
TGO,2017,GDO_q8x4_1,
GRD,2017,GDO_q8x4_1,
POL,2017,GDO_q8x4_1,
DNK,2017,GDO_q8x4_1,
OMN,2017,GDO_q8x4_1,
COK,2017,GDO_q8x4_1,
GRC,2017,GDO_q8x4_1,
TUR,2017,GDO_q8x4_1,
