COUNTRY/REGION,YEAR,IndicatorCode,NumericValue
WB_LMI,2011,FINANCIALHARDSHIP_MILLIONOFPOP,706.617196995
UNSDG_LLDC,2021,FINANCIALHARDSHIP_MILLIONOFPOP,152.447825445
AFR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,266.954069369
NC,2011,FINANCIALHARDSHIP_MILLIONOFPOP,2.381714801
UNSDG_LDC,2004,FINANCIALHARDSHIP_MILLIONOFPOP,264.872649237
UNSDG_WESTERNASIANORTHERNAFR,2011,FINANCIALHARDSHIP_MILLIONOFPOP,65.582938227
RC_ECLAL,2000,FINANCIALHARDSHIP_MILLIONOFPOP,16.640905
WB_UMI,2016,FINANCIALHARDSHIP_MILLIONOFPOP,531.275344037
NC,2021,FINANCIALHARDSHIP_MILLIONOFPOP,2.473936691
WB_NAR,2021,FINANCIALHARDSHIP_MILLIONOFPOP,18.625204642
UNSDG_NORTHERNAMR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,22.953348923
WB_HI,2001,FINANCIALHARDSHIP_MILLIONOFPOP,57.280068747
EMR,2019,FINANCIALHARDSHIP_MILLIONOFPOP,21.507998
WPR_WO_IDN,2007,FINANCIALHARDSHIP_MILLIONOFPOP,54.771132
EMR,2002,FINANCIALHARDSHIP_MILLIONOFPOP,176.276112836
NC,2012,FINANCIALHARDSHIP_MILLIONOFPOP,3.654406719
EUR,2009,FINANCIALHARDSHIP_MILLIONOFPOP,80.04618609
WB_LMI,2012,FINANCIALHARDSHIP_MILLIONOFPOP,76.69252
UNSDG_LAC,2020,FINANCIALHARDSHIP_MILLIONOFPOP,122.073003385
AMR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,145.679376992
WB_EAP,2008,FINANCIALHARDSHIP_MILLIONOFPOP,123.918696
WB_NAR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,20.805164489
WPR_WO_IDN,2010,FINANCIALHARDSHIP_MILLIONOFPOP,57.470256
WB_LMI,2000,FINANCIALHARDSHIP_MILLIONOFPOP,625.233045765
WB_MNA2,2006,FINANCIALHARDSHIP_MILLIONOFPOP,93.928575633
EMR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,151.546628984
WB_LMI,2007,FINANCIALHARDSHIP_MILLIONOFPOP,1048.937048993
RC_ECA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,365.033265487
EMR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,183.485212008
AFR,2011,FINANCIALHARDSHIP_MILLIONOFPOP,336.615250762
WB_LAC,2012,FINANCIALHARDSHIP_MILLIONOFPOP,19.294684
WB_NAR,2019,FINANCIALHARDSHIP_MILLIONOFPOP,20.202851537
GLOBAL,2020,FINANCIALHARDSHIP_MILLIONOFPOP,1678.207755825
RC_ESCAP,2017,FINANCIALHARDSHIP_MILLIONOFPOP,1067.371856267
GLOBAL,2008,FINANCIALHARDSHIP_MILLIONOFPOP,1735.586957559
WB_LAC,2012,FINANCIALHARDSHIP_MILLIONOFPOP,119.335336591
UNSDG_SUBSAHARANAFRICA,2020,FINANCIALHARDSHIP_MILLIONOFPOP,403.094872815
WB_LI,2006,FINANCIALHARDSHIP_MILLIONOFPOP,775.689292461
UNSDG_EUROPE,2020,FINANCIALHARDSHIP_MILLIONOFPOP,88.142402058
WB_SAR2,2019,FINANCIALHARDSHIP_MILLIONOFPOP,629.664845992
WB_LI,2002,FINANCIALHARDSHIP_MILLIONOFPOP,1109.463114816
GLOBAL,2006,FINANCIALHARDSHIP_MILLIONOFPOP,2095.046395919
WB_MNA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,19.16955
EMR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,148.76955893
WPR_WO_IDN,2006,FINANCIALHARDSHIP_MILLIONOFPOP,85.358176
UNSDG_NORTHERNAMR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,6.6832555
WB_HI,2021,FINANCIALHARDSHIP_MILLIONOFPOP,10.530907
RC_ECLAL,2021,FINANCIALHARDSHIP_MILLIONOFPOP,129.330426683
SEAR,2021,FINANCIALHARDSHIP_MILLIONOFPOP,386.864864414
EMR,2001,FINANCIALHARDSHIP_MILLIONOFPOP,32.914144
WB_UMI,2015,FINANCIALHARDSHIP_MILLIONOFPOP,67.07642
UNSDG_WESTERNASIANORTHERNAFR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,71.809910281
EUR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,29.15482
WPR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,106.492432
WB_HI,2009,FINANCIALHARDSHIP_MILLIONOFPOP,69.763220335
WB_SAR2,2005,FINANCIALHARDSHIP_MILLIONOFPOP,609.956555844
UNSDG_LAC,2000,FINANCIALHARDSHIP_MILLIONOFPOP,115.808719847
AFR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,8.790924
WB_MNA,2004,FINANCIALHARDSHIP_MILLIONOFPOP,174.95533018
AFR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,307.506006179
WB_MNA2,2003,FINANCIALHARDSHIP_MILLIONOFPOP,62.489053113
UNSDG_SUBSAHARANAFRICA,2012,FINANCIALHARDSHIP_MILLIONOFPOP,321.128771529
GLOBAL,2021,FINANCIALHARDSHIP_MILLIONOFPOP,2087.972316262
RC_ECLAL,2016,FINANCIALHARDSHIP_MILLIONOFPOP,20.89228
WB_ECA,2004,FINANCIALHARDSHIP_MILLIONOFPOP,90.575104493
RC_ECLAL,2009,FINANCIALHARDSHIP_MILLIONOFPOP,19.565562
UNSDG_LDC,2009,FINANCIALHARDSHIP_MILLIONOFPOP,314.137186608
UNSDG_SIDS,2016,FINANCIALHARDSHIP_MILLIONOFPOP,12.590846466
WB_HI,2016,FINANCIALHARDSHIP_MILLIONOFPOP,74.498997024
GLOBAL,2016,FINANCIALHARDSHIP_MILLIONOFPOP,2098.888115782
WB_HI,2015,FINANCIALHARDSHIP_MILLIONOFPOP,112.694500928
SEAR_W_IDN,2016,FINANCIALHARDSHIP_MILLIONOFPOP,475.273597137
UNSDG_EUROPE,2015,FINANCIALHARDSHIP_MILLIONOFPOP,89.903598814
UNSDG_CENTRALASIASOUTHERNASIA,2020,FINANCIALHARDSHIP_MILLIONOFPOP,674.982691352
SEAR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,419.026430426
WB_LMI,2010,FINANCIALHARDSHIP_MILLIONOFPOP,154.096864
WB_NAR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,2.4328335
UNSDG_EUROPE,2011,FINANCIALHARDSHIP_MILLIONOFPOP,22.368852
WB_MNA2,2021,FINANCIALHARDSHIP_MILLIONOFPOP,32.511402
WPR_WO_IDN,2009,FINANCIALHARDSHIP_MILLIONOFPOP,117.149808
AFR,2008,FINANCIALHARDSHIP_MILLIONOFPOP,36.4925
WB_SAR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,412.871310633
WB_EAP,2018,FINANCIALHARDSHIP_MILLIONOFPOP,76.019512
WPR_WO_IDN,2000,FINANCIALHARDSHIP_MILLIONOFPOP,71.99996
AFR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,304.216349515
AMR,2022,FINANCIALHARDSHIP_MILLIONOFPOP,127.650693402
UNSDG_WESTERNASIANORTHERNAFR,2020,FINANCIALHARDSHIP_MILLIONOFPOP,95.654316188
WB_NAR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,22.436232078
WB_ECA,2001,FINANCIALHARDSHIP_MILLIONOFPOP,127.872876312
GLOBAL,2001,FINANCIALHARDSHIP_MILLIONOFPOP,1851.351769134
RC_ESCWA,2018,FINANCIALHARDSHIP_MILLIONOFPOP,85.619308195
RC_ECA,2002,FINANCIALHARDSHIP_MILLIONOFPOP,365.806432136
UNSDG_CENTRALASIASOUTHERNASIA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,639.389332762
UNSDG_NORTHERNAMR,2013,FINANCIALHARDSHIP_MILLIONOFPOP,24.884151585
WB_NAR,2008,FINANCIALHARDSHIP_MILLIONOFPOP,22.334025424
WB_NAR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,30.842869317
WB_UMI,2022,FINANCIALHARDSHIP_MILLIONOFPOP,535.239648149
WB_UMI,2005,FINANCIALHARDSHIP_MILLIONOFPOP,109.286695064
WB_UMI,2020,FINANCIALHARDSHIP_MILLIONOFPOP,479.026441469
WB_LAC,2016,FINANCIALHARDSHIP_MILLIONOFPOP,99.408627787
RC_ECLAL,2016,FINANCIALHARDSHIP_MILLIONOFPOP,120.300035311
SEAR_W_IDN,2005,FINANCIALHARDSHIP_MILLIONOFPOP,68.417168
WB_SSA,2018,FINANCIALHARDSHIP_MILLIONOFPOP,403.185338936
UNSDG_WESTERNASIANORTHERNAFR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,91.428171992
WB_MNA,2015,FINANCIALHARDSHIP_MILLIONOFPOP,125.198306938
AFR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,17.02802
WB_SAR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,373.299157805
WB_MNA,2020,FINANCIALHARDSHIP_MILLIONOFPOP,163.199292969
EMR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,156.989427383
WB_SSA,2013,FINANCIALHARDSHIP_MILLIONOFPOP,336.621420168
SEAR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,457.696138602
RC_ESCWA,2022,FINANCIALHARDSHIP_MILLIONOFPOP,28.100618
AMR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,153.470531697
WB_MNA,2008,FINANCIALHARDSHIP_MILLIONOFPOP,28.046402
WB_LI,2003,FINANCIALHARDSHIP_MILLIONOFPOP,81.367128
WB_MNA,2012,FINANCIALHARDSHIP_MILLIONOFPOP,17.749394
WB_SAR2,2001,FINANCIALHARDSHIP_MILLIONOFPOP,92.280768
UNSDG_NORTHERNAMR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,29.566078939
WB_SAR,2020,FINANCIALHARDSHIP_MILLIONOFPOP,46.756644
UNSDG_WESTERNASIANORTHERNAFR,2019,FINANCIALHARDSHIP_MILLIONOFPOP,93.8788265
WB_MNA,2007,FINANCIALHARDSHIP_MILLIONOFPOP,123.894987453
WB_MNA,2013,FINANCIALHARDSHIP_MILLIONOFPOP,143.261800297
WB_LMI,2005,FINANCIALHARDSHIP_MILLIONOFPOP,769.783176932
WB_LAC,2008,FINANCIALHARDSHIP_MILLIONOFPOP,102.90506792
WB_UMI,2011,FINANCIALHARDSHIP_MILLIONOFPOP,67.5884
UNSDG_NORTHERNAMR,2005,FINANCIALHARDSHIP_MILLIONOFPOP,22.462398681
UNSDG_WESTERNASIANORTHERNAFR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,63.044832074
WB_SSA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,353.708385428
WB_NAR,2003,FINANCIALHARDSHIP_MILLIONOFPOP,27.953916889
WB_SAR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,551.066221945
RC_ECLAL,2003,FINANCIALHARDSHIP_MILLIONOFPOP,96.83861173
SEAR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,132.595456
WB_ECA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,29.981676
WB_ECA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,10.443747
WB_LMI,2019,FINANCIALHARDSHIP_MILLIONOFPOP,692.984919588
WB_SAR2,2009,FINANCIALHARDSHIP_MILLIONOFPOP,639.179034039
UNSDG_EUROPE,2014,FINANCIALHARDSHIP_MILLIONOFPOP,64.952706824
WB_ECA,2004,FINANCIALHARDSHIP_MILLIONOFPOP,10.695832
WB_ECA,2011,FINANCIALHARDSHIP_MILLIONOFPOP,87.450425523
WB_SSA,2002,FINANCIALHARDSHIP_MILLIONOFPOP,36.02752
WB_UMI,2006,FINANCIALHARDSHIP_MILLIONOFPOP,158.662621164
WB_ECA,2008,FINANCIALHARDSHIP_MILLIONOFPOP,89.91768339
RC_ECLAL,2017,FINANCIALHARDSHIP_MILLIONOFPOP,128.174681096
WPR_WO_IDN,2015,FINANCIALHARDSHIP_MILLIONOFPOP,57.113548
UNSDG_SIDS,2004,FINANCIALHARDSHIP_MILLIONOFPOP,2.44271825
RC_ECE,2012,FINANCIALHARDSHIP_MILLIONOFPOP,111.270744834
WB_NAR,2017,FINANCIALHARDSHIP_MILLIONOFPOP,2.2713305
WB_SAR2,2015,FINANCIALHARDSHIP_MILLIONOFPOP,498.592493533
UNSDG_WESTERNASIANORTHERNAFR,2005,FINANCIALHARDSHIP_MILLIONOFPOP,60.554077395
RC_ECLAL,2020,FINANCIALHARDSHIP_MILLIONOFPOP,24.274882
WB_MNA2,2020,FINANCIALHARDSHIP_MILLIONOFPOP,31.049288
GLOBAL,2015,FINANCIALHARDSHIP_MILLIONOFPOP,1703.630253637
WPR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,518.545598417
UNSDG_LLDC,2007,FINANCIALHARDSHIP_MILLIONOFPOP,10.95226
RC_ECE,2008,FINANCIALHARDSHIP_MILLIONOFPOP,144.156974855
UNSDG_LAC,2002,FINANCIALHARDSHIP_MILLIONOFPOP,20.618836
WB_LMI,2002,FINANCIALHARDSHIP_MILLIONOFPOP,117.49556
WB_SSA,2013,FINANCIALHARDSHIP_MILLIONOFPOP,30.474338
WPR,2008,FINANCIALHARDSHIP_MILLIONOFPOP,118.972056
WB_UMI,2007,FINANCIALHARDSHIP_MILLIONOFPOP,155.976203114
UNSDG_EUROPENORTHERNAMR,2015,FINANCIALHARDSHIP_MILLIONOFPOP,116.822228169
EMR,2009,FINANCIALHARDSHIP_MILLIONOFPOP,32.418984
UNSDG_LAC,2017,FINANCIALHARDSHIP_MILLIONOFPOP,107.636918933
GLOBAL,2002,FINANCIALHARDSHIP_MILLIONOFPOP,2143.981018759
UNSDG_SUBSAHARANAFRICA,2014,FINANCIALHARDSHIP_MILLIONOFPOP,342.960069856
EUR,2006,FINANCIALHARDSHIP_MILLIONOFPOP,94.071342265
WPR_WO_IDN,2010,FINANCIALHARDSHIP_MILLIONOFPOP,99.36264
WPR,2007,FINANCIALHARDSHIP_MILLIONOFPOP,616.806376333
AMR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,111.455883862
WB_MNA,2009,FINANCIALHARDSHIP_MILLIONOFPOP,169.024099578
SEAR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,586.380007211
RC_ESCAP,2000,FINANCIALHARDSHIP_MILLIONOFPOP,1286.239862808
RC_ECA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,424.733117323
UNSDG_WESTERNASIANORTHERNAFR,2001,FINANCIALHARDSHIP_MILLIONOFPOP,11.044218
UNSDG_WESTERNASIANORTHERNAFR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,66.61228573
UNSDG_WESTERNASIANORTHERNAFR,2015,FINANCIALHARDSHIP_MILLIONOFPOP,82.449162695
WPR_WO_IDN,2003,FINANCIALHARDSHIP_MILLIONOFPOP,691.220826534
NC,2004,FINANCIALHARDSHIP_MILLIONOFPOP,1.063955
EMR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,158.136412848
RC_ECA,2017,FINANCIALHARDSHIP_MILLIONOFPOP,52.4024
RC_ESCAP,2012,FINANCIALHARDSHIP_MILLIONOFPOP,1168.72884278
GLOBAL,2012,FINANCIALHARDSHIP_MILLIONOFPOP,1726.971624218
WB_UMI,2006,FINANCIALHARDSHIP_MILLIONOFPOP,11.335123
WPR_WO_IDN,2014,FINANCIALHARDSHIP_MILLIONOFPOP,457.277199496
WB_HI,2014,FINANCIALHARDSHIP_MILLIONOFPOP,37.28694
WB_LI,2006,FINANCIALHARDSHIP_MILLIONOFPOP,152.269024
UNSDG_EASTERNASIASOUTHEASTERNASIA,2016,FINANCIALHARDSHIP_MILLIONOFPOP,679.134800313
WB_LAC,2010,FINANCIALHARDSHIP_MILLIONOFPOP,118.965980484
WPR_WO_IDN,2006,FINANCIALHARDSHIP_MILLIONOFPOP,631.759955594
AMR,2003,FINANCIALHARDSHIP_MILLIONOFPOP,27.779126
RC_ESCWA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,91.858321191
WB_HI,2002,FINANCIALHARDSHIP_MILLIONOFPOP,9.999695
UNSDG_LAC,2014,FINANCIALHARDSHIP_MILLIONOFPOP,119.098497601
RC_ECE,2014,FINANCIALHARDSHIP_MILLIONOFPOP,34.468172
UNSDG_OCEANIA,2020,FINANCIALHARDSHIP_MILLIONOFPOP,1.6731735
RC_ESCAP,2015,FINANCIALHARDSHIP_MILLIONOFPOP,1111.542315925
WB_NAR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,6.6110155
WB_SAR2,2014,FINANCIALHARDSHIP_MILLIONOFPOP,641.117406945
WB_LMI,2007,FINANCIALHARDSHIP_MILLIONOFPOP,1245.488638166
WB_UMI,2013,FINANCIALHARDSHIP_MILLIONOFPOP,480.968327724
WPR_WO_IDN,2014,FINANCIALHARDSHIP_MILLIONOFPOP,58.226536
WB_ECA,2001,FINANCIALHARDSHIP_MILLIONOFPOP,24.64518
WB_HI,2016,FINANCIALHARDSHIP_MILLIONOFPOP,11.980407
SEAR_W_IDN,2015,FINANCIALHARDSHIP_MILLIONOFPOP,542.738758447
UNSDG_EUROPENORTHERNAMR,2020,FINANCIALHARDSHIP_MILLIONOFPOP,85.564581752
WB_LMI,2009,FINANCIALHARDSHIP_MILLIONOFPOP,137.362096
WB_MNA,2022,FINANCIALHARDSHIP_MILLIONOFPOP,150.937841809
WB_SAR2,2005,FINANCIALHARDSHIP_MILLIONOFPOP,102.5204
UNSDG_EUROPENORTHERNAMR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,113.728224393
WPR_WO_IDN,2022,FINANCIALHARDSHIP_MILLIONOFPOP,377.851814681
UNSDG_WESTERNASIANORTHERNAFR,2017,FINANCIALHARDSHIP_MILLIONOFPOP,33.047202
WB_SSA,2012,FINANCIALHARDSHIP_MILLIONOFPOP,31.5872
RC_ECA,2018,FINANCIALHARDSHIP_MILLIONOFPOP,52.185348
EUR,2013,FINANCIALHARDSHIP_MILLIONOFPOP,116.60965169
UNSDG_LAC,2012,FINANCIALHARDSHIP_MILLIONOFPOP,100.040192077
UNSDG_WESTERNASIANORTHERNAFR,2021,FINANCIALHARDSHIP_MILLIONOFPOP,14.715372
RC_ECA,2016,FINANCIALHARDSHIP_MILLIONOFPOP,454.071220729
WB_HI,2007,FINANCIALHARDSHIP_MILLIONOFPOP,9.574907
UNSDG_EUROPENORTHERNAMR,2008,FINANCIALHARDSHIP_MILLIONOFPOP,120.170221597
WB_SAR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,400.22802474
WB_LAC,2020,FINANCIALHARDSHIP_MILLIONOFPOP,10.530434
RC_ESCWA,2008,FINANCIALHARDSHIP_MILLIONOFPOP,17.154036
UNSDG_CENTRALASIASOUTHERNASIA,2008,FINANCIALHARDSHIP_MILLIONOFPOP,528.605408023
WB_LI,2005,FINANCIALHARDSHIP_MILLIONOFPOP,149.781744
WB_EAP,2010,FINANCIALHARDSHIP_MILLIONOFPOP,649.016060976
SEAR_W_IDN,2013,FINANCIALHARDSHIP_MILLIONOFPOP,540.968013627
AMR,2011,FINANCIALHARDSHIP_MILLIONOFPOP,150.219446256
AFR,2017,FINANCIALHARDSHIP_MILLIONOFPOP,333.115631313
WB_SSA,2017,FINANCIALHARDSHIP_MILLIONOFPOP,32.562488
WB_SSA,2022,FINANCIALHARDSHIP_MILLIONOFPOP,394.800132647
UNSDG_EASTERNASIASOUTHEASTERNASIA,2007,FINANCIALHARDSHIP_MILLIONOFPOP,93.704392
WB_LAC,2007,FINANCIALHARDSHIP_MILLIONOFPOP,19.93855
WB_SSA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,270.689906898
RC_ECA,2020,FINANCIALHARDSHIP_MILLIONOFPOP,425.614285535
UNSDG_NORTHERNAMR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,26.968180013
AFR,2019,FINANCIALHARDSHIP_MILLIONOFPOP,394.448081387
UNSDG_OCEANIA,2006,FINANCIALHARDSHIP_MILLIONOFPOP,1.334028875
SEAR,2010,FINANCIALHARDSHIP_MILLIONOFPOP,610.590477469
UNSDG_CENTRALASIASOUTHERNASIA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,154.017184
WB_NAR,2013,FINANCIALHARDSHIP_MILLIONOFPOP,24.879124064
UNSDG_CENTRALASIASOUTHERNASIA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,665.116657984
WB_UMI,2011,FINANCIALHARDSHIP_MILLIONOFPOP,737.715966384
WPR_WO_IDN,2017,FINANCIALHARDSHIP_MILLIONOFPOP,371.268304403
WB_SAR2,2017,FINANCIALHARDSHIP_MILLIONOFPOP,474.095506162
WB_LI,2001,FINANCIALHARDSHIP_MILLIONOFPOP,142.58496
WB_ECA,2016,FINANCIALHARDSHIP_MILLIONOFPOP,78.167428939
WB_LAC,2020,FINANCIALHARDSHIP_MILLIONOFPOP,87.143403596
EUR,2012,FINANCIALHARDSHIP_MILLIONOFPOP,10.403708
WB_MNA,2006,FINANCIALHARDSHIP_MILLIONOFPOP,16.979782
GLOBAL,2011,FINANCIALHARDSHIP_MILLIONOFPOP,2131.307841948
NC,2020,FINANCIALHARDSHIP_MILLIONOFPOP,2.485108352
WPR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,62.173072
GLOBAL,2010,FINANCIALHARDSHIP_MILLIONOFPOP,326.120096
WB_HI,2010,FINANCIALHARDSHIP_MILLIONOFPOP,7.686631
WB_MNA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,22.081922
UNSDG_WESTERNASIANORTHERNAFR,2006,FINANCIALHARDSHIP_MILLIONOFPOP,101.566083562
WB_LMI,2010,FINANCIALHARDSHIP_MILLIONOFPOP,954.269484364
UNSDG_WESTERNASIANORTHERNAFR,2018,FINANCIALHARDSHIP_MILLIONOFPOP,14.500592
WB_SAR2,2016,FINANCIALHARDSHIP_MILLIONOFPOP,431.900008809
WB_LI,2014,FINANCIALHARDSHIP_MILLIONOFPOP,225.606364641
UNSDG_NORTHERNAMR,2016,FINANCIALHARDSHIP_MILLIONOFPOP,20.810174641
WB_MNA,2016,FINANCIALHARDSHIP_MILLIONOFPOP,124.776964781
WPR_WO_IDN,2017,FINANCIALHARDSHIP_MILLIONOFPOP,561.624283773
AFR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,0.721766313
UNSDG_EASTERNASIASOUTHEASTERNASIA,2013,FINANCIALHARDSHIP_MILLIONOFPOP,125.283968
WPR_WO_IDN,2013,FINANCIALHARDSHIP_MILLIONOFPOP,115.715616
RC_ECA,2015,FINANCIALHARDSHIP_MILLIONOFPOP,449.904005345
RC_ESCAP,2005,FINANCIALHARDSHIP_MILLIONOFPOP,1261.009774002
UNSDG_LDC,2003,FINANCIALHARDSHIP_MILLIONOFPOP,303.735384227
SEAR_W_IDN,2022,FINANCIALHARDSHIP_MILLIONOFPOP,452.949141137
RC_ECLAL,2007,FINANCIALHARDSHIP_MILLIONOFPOP,100.626547154
EMR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,119.060037746
WB_UMI,2007,FINANCIALHARDSHIP_MILLIONOFPOP,11.148668
GLOBAL,2009,FINANCIALHARDSHIP_MILLIONOFPOP,1753.838141849
WB_MNA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,46.237592
RC_ECLAL,2009,FINANCIALHARDSHIP_MILLIONOFPOP,120.016162314
UNSDG_CENTRALASIASOUTHERNASIA,2012,FINANCIALHARDSHIP_MILLIONOFPOP,523.878153797
UNSDG_NORTHERNAMR,2003,FINANCIALHARDSHIP_MILLIONOFPOP,20.848672065
UNSDG_OCEANIA,2008,FINANCIALHARDSHIP_MILLIONOFPOP,1.19286225
WB_SAR2,2012,FINANCIALHARDSHIP_MILLIONOFPOP,628.497090855
SEAR_W_IDN,2017,FINANCIALHARDSHIP_MILLIONOFPOP,137.831392
WB_EAP,2011,FINANCIALHARDSHIP_MILLIONOFPOP,117.031032
UNSDG_LAC,2019,FINANCIALHARDSHIP_MILLIONOFPOP,103.299947964
AMR,2011,FINANCIALHARDSHIP_MILLIONOFPOP,123.041313213
NC,2016,FINANCIALHARDSHIP_MILLIONOFPOP,2.731227328
UNSDG_SIDS,2001,FINANCIALHARDSHIP_MILLIONOFPOP,11.554820728
WB_MNA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,159.567363055
WB_SAR,2011,FINANCIALHARDSHIP_MILLIONOFPOP,114.768264
UNSDG_LAC,2009,FINANCIALHARDSHIP_MILLIONOFPOP,19.565642
NC,2009,FINANCIALHARDSHIP_MILLIONOFPOP,2.126637469
UNSDG_OCEANIA,2017,FINANCIALHARDSHIP_MILLIONOFPOP,4.526452191
WB_ECA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,25.112478
UNSDG_SUBSAHARANAFRICA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,269.851533949
WB_MNA,2019,FINANCIALHARDSHIP_MILLIONOFPOP,48.777112
WB_NAR,2014,FINANCIALHARDSHIP_MILLIONOFPOP,21.553345093
EUR,2002,FINANCIALHARDSHIP_MILLIONOFPOP,91.425172618
WB_LAC,2007,FINANCIALHARDSHIP_MILLIONOFPOP,120.565908255
UNSDG_EASTERNASIASOUTHEASTERNASIA,2005,FINANCIALHARDSHIP_MILLIONOFPOP,687.811571045
UNSDG_CENTRALASIASOUTHERNASIA,2021,FINANCIALHARDSHIP_MILLIONOFPOP,156.070608
WB_MNA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,32.444538
AMR,2006,FINANCIALHARDSHIP_MILLIONOFPOP,111.920239599
SEAR_W_IDN,2006,FINANCIALHARDSHIP_MILLIONOFPOP,109.339288
WPR_WO_IDN,2016,FINANCIALHARDSHIP_MILLIONOFPOP,433.794894417
WB_UMI,2020,FINANCIALHARDSHIP_MILLIONOFPOP,404.00032065
WPR_WO_IDN,2013,FINANCIALHARDSHIP_MILLIONOFPOP,585.4106239
UNSDG_NORTHERNAMR,2000,FINANCIALHARDSHIP_MILLIONOFPOP,29.87713253
NC,2001,FINANCIALHARDSHIP_MILLIONOFPOP,1.030508375
WB_SAR,2007,FINANCIALHARDSHIP_MILLIONOFPOP,350.425147355
UNSDG_NORTHERNAMR,2015,FINANCIALHARDSHIP_MILLIONOFPOP,26.918629356
WB_UMI,2008,FINANCIALHARDSHIP_MILLIONOFPOP,150.704977806
AMR,2013,FINANCIALHARDSHIP_MILLIONOFPOP,27.414426
WB_LI,2004,FINANCIALHARDSHIP_MILLIONOFPOP,743.215792838
WB_MNA,2003,FINANCIALHARDSHIP_MILLIONOFPOP,17.048282
WB_ECA,2005,FINANCIALHARDSHIP_MILLIONOFPOP,86.607783947
SEAR_W_IDN,2014,FINANCIALHARDSHIP_MILLIONOFPOP,134.012688
WB_SAR,2021,FINANCIALHARDSHIP_MILLIONOFPOP,135.469744
WB_SSA,2015,FINANCIALHARDSHIP_MILLIONOFPOP,342.558105143
RC_ECA,2018,FINANCIALHARDSHIP_MILLIONOFPOP,409.131299638
WB_NAR,2017,FINANCIALHARDSHIP_MILLIONOFPOP,28.12038248
NC,2014,FINANCIALHARDSHIP_MILLIONOFPOP,0.324538687
WB_EAP,2016,FINANCIALHARDSHIP_MILLIONOFPOP,550.507518589
UNSDG_LLDC,2002,FINANCIALHARDSHIP_MILLIONOFPOP,128.829109512
WPR,2004,FINANCIALHARDSHIP_MILLIONOFPOP,625.043241693
SEAR_W_IDN,2015,FINANCIALHARDSHIP_MILLIONOFPOP,480.507979348
SEAR_W_IDN,2004,FINANCIALHARDSHIP_MILLIONOFPOP,67.460488
